Project Code,Data Type,RES_SEC,Date,Hour,Value
LAJ,RSE,R1 - Downtown Reservoir,2012-04-04,13,723.083
LAJ,RSE,R1 - Downtown Reservoir,2012-04-04,14,723.081
LAJ,RSE,R1 - Downtown Reservoir,2012-04-04,15,723.066
LAJ,RSE,R1 - Downtown Reservoir,2012-04-04,16,723.059
LAJ,RSE,R1 - Downtown Reservoir,2012-04-04,17,723.05
LAJ,RSE,R1 - Downtown Reservoir,2012-04-04,18,723.042
LAJ,RSE,R1 - Downtown Reservoir,2012-04-04,19,723.028
LAJ,RSE,R1 - Downtown Reservoir,2012-04-04,20,723.021
LAJ,RSE,R1 - Downtown Reservoir,2012-04-04,21,723.003
LAJ,RSE,R1 - Downtown Reservoir,2012-04-04,22,723.003
LAJ,RSE,R1 - Downtown Reservoir,2012-04-04,23,722.993
LAJ,RSE,R1 - Downtown Reservoir,2012-04-04,24,722.982
LAJ,RSE,R1 - Downtown Reservoir,2012-04-05,1,722.971
LAJ,RSE,R1 - Downtown Reservoir,2012-04-05,2,722.954
LAJ,RSE,R1 - Downtown Reservoir,2012-04-05,3,722.958
LAJ,RSE,R1 - Downtown Reservoir,2012-04-05,4,722.947
LAJ,RSE,R1 - Downtown Reservoir,2012-04-05,5,722.926
LAJ,RSE,R1 - Downtown Reservoir,2012-04-05,6,722.929
LAJ,RSE,R1 - Downtown Reservoir,2012-04-05,7,722.915
LAJ,RSE,R1 - Downtown Reservoir,2012-04-05,8,722.905
LAJ,RSE,R1 - Downtown Reservoir,2012-04-05,9,722.895
LAJ,RSE,R1 - Downtown Reservoir,2012-04-05,10,722.883
LAJ,RSE,R1 - Downtown Reservoir,2012-04-05,11,722.873
LAJ,RSE,R1 - Downtown Reservoir,2012-04-05,12,722.866
LAJ,RSE,R1 - Downtown Reservoir,2012-04-05,13,722.863
LAJ,RSE,R1 - Downtown Reservoir,2012-04-05,14,722.842
LAJ,RSE,R1 - Downtown Reservoir,2012-04-05,15,722.838
LAJ,RSE,R1 - Downtown Reservoir,2012-04-05,16,722.824
LAJ,RSE,R1 - Downtown Reservoir,2012-04-05,17,722.816
LAJ,RSE,R1 - Downtown Reservoir,2012-04-05,18,722.813
LAJ,RSE,R1 - Downtown Reservoir,2012-04-05,19,722.802
LAJ,RSE,R1 - Downtown Reservoir,2012-04-05,20,722.786
LAJ,RSE,R1 - Downtown Reservoir,2012-04-05,21,722.78
LAJ,RSE,R1 - Downtown Reservoir,2012-04-05,22,722.769
LAJ,RSE,R1 - Downtown Reservoir,2012-04-05,23,722.756
LAJ,RSE,R1 - Downtown Reservoir,2012-04-05,24,722.745
LAJ,RSE,R1 - Downtown Reservoir,2012-04-06,1,722.738
LAJ,RSE,R1 - Downtown Reservoir,2012-04-06,2,722.731
LAJ,RSE,R1 - Downtown Reservoir,2012-04-06,3,722.717
LAJ,RSE,R1 - Downtown Reservoir,2012-04-06,4,722.707
LAJ,RSE,R1 - Downtown Reservoir,2012-04-06,5,722.703
LAJ,RSE,R1 - Downtown Reservoir,2012-04-06,6,722.69
LAJ,RSE,R1 - Downtown Reservoir,2012-04-06,7,722.683
LAJ,RSE,R1 - Downtown Reservoir,2012-04-06,8,722.675
LAJ,RSE,R1 - Downtown Reservoir,2012-04-06,9,722.664
LAJ,RSE,R1 - Downtown Reservoir,2012-04-06,10,722.653
LAJ,RSE,R1 - Downtown Reservoir,2012-04-06,11,722.643
LAJ,RSE,R1 - Downtown Reservoir,2012-04-06,12,722.633
LAJ,RSE,R1 - Downtown Reservoir,2012-04-06,13,722.623
LAJ,RSE,R1 - Downtown Reservoir,2012-04-06,14,722.606
LAJ,RSE,R1 - Downtown Reservoir,2012-04-06,15,722.605
LAJ,RSE,R1 - Downtown Reservoir,2012-04-06,16,722.599
LAJ,RSE,R1 - Downtown Reservoir,2012-04-06,17,722.584
LAJ,RSE,R1 - Downtown Reservoir,2012-04-06,18,722.583
LAJ,RSE,R1 - Downtown Reservoir,2012-04-06,19,722.563
LAJ,RSE,R1 - Downtown Reservoir,2012-04-06,20,722.559
LAJ,RSE,R1 - Downtown Reservoir,2012-04-06,21,722.551
LAJ,RSE,R1 - Downtown Reservoir,2012-04-06,22,722.538
LAJ,RSE,R1 - Downtown Reservoir,2012-04-06,23,722.53
LAJ,RSE,R1 - Downtown Reservoir,2012-04-06,24,722.523
LAJ,RSE,R1 - Downtown Reservoir,2012-04-07,1,722.504
LAJ,RSE,R1 - Downtown Reservoir,2012-04-07,2,722.5
LAJ,RSE,R1 - Downtown Reservoir,2012-04-07,3,722.481
LAJ,RSE,R1 - Downtown Reservoir,2012-04-07,4,722.473
LAJ,RSE,R1 - Downtown Reservoir,2012-04-07,5,722.465
LAJ,RSE,R1 - Downtown Reservoir,2012-04-07,6,722.462
LAJ,RSE,R1 - Downtown Reservoir,2012-04-07,7,722.443
LAJ,RSE,R1 - Downtown Reservoir,2012-04-07,8,722.442
LAJ,RSE,R1 - Downtown Reservoir,2012-04-07,9,722.421
LAJ,RSE,R1 - Downtown Reservoir,2012-04-07,10,722.411
LAJ,RSE,R1 - Downtown Reservoir,2012-04-07,11,722.399
LAJ,RSE,R1 - Downtown Reservoir,2012-04-07,12,722.403
LAJ,RSE,R1 - Downtown Reservoir,2012-04-07,13,722.382
LAJ,RSE,R1 - Downtown Reservoir,2012-04-07,14,722.373
LAJ,RSE,R1 - Downtown Reservoir,2012-04-07,15,722.371
LAJ,RSE,R1 - Downtown Reservoir,2012-04-07,16,722.353
LAJ,RSE,R1 - Downtown Reservoir,2012-04-07,17,722.35
LAJ,RSE,R1 - Downtown Reservoir,2012-04-07,18,722.34
LAJ,RSE,R1 - Downtown Reservoir,2012-04-07,19,722.328
LAJ,RSE,R1 - Downtown Reservoir,2012-04-07,20,722.318
LAJ,RSE,R1 - Downtown Reservoir,2012-04-07,21,722.313
LAJ,RSE,R1 - Downtown Reservoir,2012-04-07,22,722.3
LAJ,RSE,R1 - Downtown Reservoir,2012-04-07,23,722.284
LAJ,RSE,R1 - Downtown Reservoir,2012-04-07,24,722.28
LAJ,RSE,R1 - Downtown Reservoir,2012-04-08,1,722.264
LAJ,RSE,R1 - Downtown Reservoir,2012-04-08,2,722.253
LAJ,RSE,R1 - Downtown Reservoir,2012-04-08,3,722.247
LAJ,RSE,R1 - Downtown Reservoir,2012-04-08,4,722.237
LAJ,RSE,R1 - Downtown Reservoir,2012-04-08,5,722.23
LAJ,RSE,R1 - Downtown Reservoir,2012-04-08,6,722.217
LAJ,RSE,R1 - Downtown Reservoir,2012-04-08,7,722.211
LAJ,RSE,R1 - Downtown Reservoir,2012-04-08,8,722.197
LAJ,RSE,R1 - Downtown Reservoir,2012-04-08,9,722.193
LAJ,RSE,R1 - Downtown Reservoir,2012-04-08,10,722.175
LAJ,RSE,R1 - Downtown Reservoir,2012-04-08,11,722.166
LAJ,RSE,R1 - Downtown Reservoir,2012-04-08,12,722.165
LAJ,RSE,R1 - Downtown Reservoir,2012-04-08,13,722.147
LAJ,RSE,R1 - Downtown Reservoir,2012-04-08,14,722.139
LAJ,RSE,R1 - Downtown Reservoir,2012-04-08,15,722.126
LAJ,RSE,R1 - Downtown Reservoir,2012-04-08,16,722.12
LAJ,RSE,R1 - Downtown Reservoir,2012-04-08,17,722.104
LAJ,RSE,R1 - Downtown Reservoir,2012-04-08,18,722.101
LAJ,RSE,R1 - Downtown Reservoir,2012-04-08,19,722.084
LAJ,RSE,R1 - Downtown Reservoir,2012-04-08,20,722.078
LAJ,RSE,R1 - Downtown Reservoir,2012-04-08,21,722.072
LAJ,RSE,R1 - Downtown Reservoir,2012-04-08,22,722.063
LAJ,RSE,R1 - Downtown Reservoir,2012-04-08,23,722.057
LAJ,RSE,R1 - Downtown Reservoir,2012-04-08,24,722.051
LAJ,RSE,R1 - Downtown Reservoir,2012-04-09,1,722.03
LAJ,RSE,R1 - Downtown Reservoir,2012-04-09,2,722.024
LAJ,RSE,R1 - Downtown Reservoir,2012-04-09,3,722.016
LAJ,RSE,R1 - Downtown Reservoir,2012-04-09,4,721.998
LAJ,RSE,R1 - Downtown Reservoir,2012-04-09,5,721.995
LAJ,RSE,R1 - Downtown Reservoir,2012-04-09,6,721.989
LAJ,RSE,R1 - Downtown Reservoir,2012-04-09,7,721.982
LAJ,RSE,R1 - Downtown Reservoir,2012-04-09,8,721.966
LAJ,RSE,R1 - Downtown Reservoir,2012-04-09,9,721.956
LAJ,RSE,R1 - Downtown Reservoir,2012-04-09,10,721.943
LAJ,RSE,R1 - Downtown Reservoir,2012-04-09,11,721.933
LAJ,RSE,R1 - Downtown Reservoir,2012-04-09,12,721.931
LAJ,RSE,R1 - Downtown Reservoir,2012-04-09,13,721.916
LAJ,RSE,R1 - Downtown Reservoir,2012-04-09,14,721.904
LAJ,RSE,R1 - Downtown Reservoir,2012-04-09,15,721.894
LAJ,RSE,R1 - Downtown Reservoir,2012-04-09,16,721.893
LAJ,RSE,R1 - Downtown Reservoir,2012-04-09,17,721.873
LAJ,RSE,R1 - Downtown Reservoir,2012-04-09,18,721.873
LAJ,RSE,R1 - Downtown Reservoir,2012-04-09,19,721.855
LAJ,RSE,R1 - Downtown Reservoir,2012-04-09,20,721.843
LAJ,RSE,R1 - Downtown Reservoir,2012-04-09,21,721.842
LAJ,RSE,R1 - Downtown Reservoir,2012-04-09,22,721.826
LAJ,RSE,R1 - Downtown Reservoir,2012-04-09,23,721.816
LAJ,RSE,R1 - Downtown Reservoir,2012-04-09,24,721.805
LAJ,RSE,R1 - Downtown Reservoir,2012-04-10,1,721.799
LAJ,RSE,R1 - Downtown Reservoir,2012-04-10,2,721.783
LAJ,RSE,R1 - Downtown Reservoir,2012-04-10,3,721.779
LAJ,RSE,R1 - Downtown Reservoir,2012-04-10,4,721.766
LAJ,RSE,R1 - Downtown Reservoir,2012-04-10,5,721.753
LAJ,RSE,R1 - Downtown Reservoir,2012-04-10,6,721.75
LAJ,RSE,R1 - Downtown Reservoir,2012-04-10,7,721.738
LAJ,RSE,R1 - Downtown Reservoir,2012-04-10,8,721.733
LAJ,RSE,R1 - Downtown Reservoir,2012-04-10,9,721.715
LAJ,RSE,R1 - Downtown Reservoir,2012-04-10,10,721.711
LAJ,RSE,R1 - Downtown Reservoir,2012-04-10,11,721.712
LAJ,RSE,R1 - Downtown Reservoir,2012-04-10,12,721.692
LAJ,RSE,R1 - Downtown Reservoir,2012-04-10,13,721.693
LAJ,RSE,R1 - Downtown Reservoir,2012-04-10,14,721.67
LAJ,RSE,R1 - Downtown Reservoir,2012-04-10,15,721.666
LAJ,RSE,R1 - Downtown Reservoir,2012-04-10,16,721.66
LAJ,RSE,R1 - Downtown Reservoir,2012-04-10,17,721.646
LAJ,RSE,R1 - Downtown Reservoir,2012-04-10,18,721.633
LAJ,RSE,R1 - Downtown Reservoir,2012-04-10,19,721.623
LAJ,RSE,R1 - Downtown Reservoir,2012-04-10,20,721.62
LAJ,RSE,R1 - Downtown Reservoir,2012-04-10,21,721.613
LAJ,RSE,R1 - Downtown Reservoir,2012-04-10,22,721.594
LAJ,RSE,R1 - Downtown Reservoir,2012-04-10,23,721.59
LAJ,RSE,R1 - Downtown Reservoir,2012-04-10,24,721.58
LAJ,RSE,R1 - Downtown Reservoir,2012-04-11,1,721.568
LAJ,RSE,R1 - Downtown Reservoir,2012-04-11,2,721.561
LAJ,RSE,R1 - Downtown Reservoir,2012-04-11,3,721.553
LAJ,RSE,R1 - Downtown Reservoir,2012-04-11,4,721.537
LAJ,RSE,R1 - Downtown Reservoir,2012-04-11,5,721.514
LAJ,RSE,R1 - Downtown Reservoir,2012-04-11,6,721.513
LAJ,RSE,R1 - Downtown Reservoir,2012-04-11,7,721.506
LAJ,RSE,R1 - Downtown Reservoir,2012-04-11,8,721.502
LAJ,RSE,R1 - Downtown Reservoir,2012-04-11,9,721.484
LAJ,RSE,R1 - Downtown Reservoir,2012-04-11,10,721.48
LAJ,RSE,R1 - Downtown Reservoir,2012-04-11,11,721.48
LAJ,RSE,R1 - Downtown Reservoir,2012-04-11,12,721.467
LAJ,RSE,R1 - Downtown Reservoir,2012-04-11,13,721.45
LAJ,RSE,R1 - Downtown Reservoir,2012-04-11,14,721.442
LAJ,RSE,R1 - Downtown Reservoir,2012-04-11,15,721.424
LAJ,RSE,R1 - Downtown Reservoir,2012-04-11,16,721.42
LAJ,RSE,R1 - Downtown Reservoir,2012-04-11,17,721.41
LAJ,RSE,R1 - Downtown Reservoir,2012-04-11,18,721.403
LAJ,RSE,R1 - Downtown Reservoir,2012-04-11,19,721.402
LAJ,RSE,R1 - Downtown Reservoir,2012-04-11,20,721.381
LAJ,RSE,R1 - Downtown Reservoir,2012-04-11,21,721.373
LAJ,RSE,R1 - Downtown Reservoir,2012-04-11,22,721.369
LAJ,RSE,R1 - Downtown Reservoir,2012-04-11,23,721.359
LAJ,RSE,R1 - Downtown Reservoir,2012-04-11,24,721.347
LAJ,RSE,R1 - Downtown Reservoir,2012-04-12,1,721.338
LAJ,RSE,R1 - Downtown Reservoir,2012-04-12,2,721.328
LAJ,RSE,R1 - Downtown Reservoir,2012-04-12,3,721.323
LAJ,RSE,R1 - Downtown Reservoir,2012-04-12,4,721.304
LAJ,RSE,R1 - Downtown Reservoir,2012-04-12,5,721.298
LAJ,RSE,R1 - Downtown Reservoir,2012-04-12,6,721.292
LAJ,RSE,R1 - Downtown Reservoir,2012-04-12,7,721.276
LAJ,RSE,R1 - Downtown Reservoir,2012-04-12,8,721.274
LAJ,RSE,R1 - Downtown Reservoir,2012-04-12,9,721.272
LAJ,RSE,R1 - Downtown Reservoir,2012-04-12,10,721.251
LAJ,RSE,R1 - Downtown Reservoir,2012-04-12,11,721.251
LAJ,RSE,R1 - Downtown Reservoir,2012-04-12,12,721.226
LAJ,RSE,R1 - Downtown Reservoir,2012-04-12,13,721.228
LAJ,RSE,R1 - Downtown Reservoir,2012-04-12,14,721.219
LAJ,RSE,R1 - Downtown Reservoir,2012-04-12,15,721.204
LAJ,RSE,R1 - Downtown Reservoir,2012-04-12,16,721.2
LAJ,RSE,R1 - Downtown Reservoir,2012-04-12,17,721.186
LAJ,RSE,R1 - Downtown Reservoir,2012-04-12,18,721.176
LAJ,RSE,R1 - Downtown Reservoir,2012-04-12,19,721.175
LAJ,RSE,R1 - Downtown Reservoir,2012-04-12,20,721.17
LAJ,RSE,R1 - Downtown Reservoir,2012-04-12,21,721.158
LAJ,RSE,R1 - Downtown Reservoir,2012-04-12,22,721.147
LAJ,RSE,R1 - Downtown Reservoir,2012-04-12,23,721.142
LAJ,RSE,R1 - Downtown Reservoir,2012-04-12,24,721.123
LAJ,RSE,R1 - Downtown Reservoir,2012-04-13,1,721.115
LAJ,RSE,R1 - Downtown Reservoir,2012-04-13,2,721.111
LAJ,RSE,R1 - Downtown Reservoir,2012-04-13,3,721.102
LAJ,RSE,R1 - Downtown Reservoir,2012-04-13,4,721.092
LAJ,RSE,R1 - Downtown Reservoir,2012-04-13,5,721.082
LAJ,RSE,R1 - Downtown Reservoir,2012-04-13,6,721.071
LAJ,RSE,R1 - Downtown Reservoir,2012-04-13,7,721.054
LAJ,RSE,R1 - Downtown Reservoir,2012-04-13,8,721.048
LAJ,RSE,R1 - Downtown Reservoir,2012-04-13,9,721.034
LAJ,RSE,R1 - Downtown Reservoir,2012-04-13,10,721.026
LAJ,RSE,R1 - Downtown Reservoir,2012-04-13,11,721.014
LAJ,RSE,R1 - Downtown Reservoir,2012-04-13,12,721.018
LAJ,RSE,R1 - Downtown Reservoir,2012-04-13,13,721.008
LAJ,RSE,R1 - Downtown Reservoir,2012-04-13,14,720.997
LAJ,RSE,R1 - Downtown Reservoir,2012-04-13,15,720.984
LAJ,RSE,R1 - Downtown Reservoir,2012-04-13,16,720.982
LAJ,RSE,R1 - Downtown Reservoir,2012-04-13,17,720.966
LAJ,RSE,R1 - Downtown Reservoir,2012-04-13,18,720.959
LAJ,RSE,R1 - Downtown Reservoir,2012-04-13,19,720.944
LAJ,RSE,R1 - Downtown Reservoir,2012-04-13,20,720.943
LAJ,RSE,R1 - Downtown Reservoir,2012-04-13,21,720.929
LAJ,RSE,R1 - Downtown Reservoir,2012-04-13,22,720.927
LAJ,RSE,R1 - Downtown Reservoir,2012-04-13,23,720.918
LAJ,RSE,R1 - Downtown Reservoir,2012-04-13,24,720.903
LAJ,RSE,R1 - Downtown Reservoir,2012-04-14,1,720.902
LAJ,RSE,R1 - Downtown Reservoir,2012-04-14,2,720.883
LAJ,RSE,R1 - Downtown Reservoir,2012-04-14,3,720.881
LAJ,RSE,R1 - Downtown Reservoir,2012-04-14,4,720.871
LAJ,RSE,R1 - Downtown Reservoir,2012-04-14,5,720.861
LAJ,RSE,R1 - Downtown Reservoir,2012-04-14,6,720.85
LAJ,RSE,R1 - Downtown Reservoir,2012-04-14,7,720.839
LAJ,RSE,R1 - Downtown Reservoir,2012-04-14,8,720.832
LAJ,RSE,R1 - Downtown Reservoir,2012-04-14,9,720.823
LAJ,RSE,R1 - Downtown Reservoir,2012-04-14,10,720.805
LAJ,RSE,R1 - Downtown Reservoir,2012-04-14,11,720.795
LAJ,RSE,R1 - Downtown Reservoir,2012-04-14,12,720.792
LAJ,RSE,R1 - Downtown Reservoir,2012-04-14,13,720.782
LAJ,RSE,R1 - Downtown Reservoir,2012-04-14,14,720.773
LAJ,RSE,R1 - Downtown Reservoir,2012-04-14,15,720.768
LAJ,RSE,R1 - Downtown Reservoir,2012-04-14,16,720.753
LAJ,RSE,R1 - Downtown Reservoir,2012-04-14,17,720.745
LAJ,RSE,R1 - Downtown Reservoir,2012-04-14,18,720.739
LAJ,RSE,R1 - Downtown Reservoir,2012-04-14,19,720.725
LAJ,RSE,R1 - Downtown Reservoir,2012-04-14,20,720.713
LAJ,RSE,R1 - Downtown Reservoir,2012-04-14,21,720.704
LAJ,RSE,R1 - Downtown Reservoir,2012-04-14,22,720.701
LAJ,RSE,R1 - Downtown Reservoir,2012-04-14,23,720.693
LAJ,RSE,R1 - Downtown Reservoir,2012-04-14,24,720.682
LAJ,RSE,R1 - Downtown Reservoir,2012-04-15,1,720.673
LAJ,RSE,R1 - Downtown Reservoir,2012-04-15,2,720.661
LAJ,RSE,R1 - Downtown Reservoir,2012-04-15,3,720.644
LAJ,RSE,R1 - Downtown Reservoir,2012-04-15,4,720.65
LAJ,RSE,R1 - Downtown Reservoir,2012-04-15,5,720.638
LAJ,RSE,R1 - Downtown Reservoir,2012-04-15,6,720.628
LAJ,RSE,R1 - Downtown Reservoir,2012-04-15,7,720.62
LAJ,RSE,R1 - Downtown Reservoir,2012-04-15,8,720.605
LAJ,RSE,R1 - Downtown Reservoir,2012-04-15,9,720.598
LAJ,RSE,R1 - Downtown Reservoir,2012-04-15,10,720.585
LAJ,RSE,R1 - Downtown Reservoir,2012-04-15,11,720.578
LAJ,RSE,R1 - Downtown Reservoir,2012-04-15,12,720.571
LAJ,RSE,R1 - Downtown Reservoir,2012-04-15,13,720.556
LAJ,RSE,R1 - Downtown Reservoir,2012-04-15,14,720.559
LAJ,RSE,R1 - Downtown Reservoir,2012-04-15,15,720.543
LAJ,RSE,R1 - Downtown Reservoir,2012-04-15,16,720.532
LAJ,RSE,R1 - Downtown Reservoir,2012-04-15,17,720.523
LAJ,RSE,R1 - Downtown Reservoir,2012-04-15,18,720.519
LAJ,RSE,R1 - Downtown Reservoir,2012-04-15,19,720.505
LAJ,RSE,R1 - Downtown Reservoir,2012-04-15,20,720.497
LAJ,RSE,R1 - Downtown Reservoir,2012-04-15,21,720.489
LAJ,RSE,R1 - Downtown Reservoir,2012-04-15,22,720.477
LAJ,RSE,R1 - Downtown Reservoir,2012-04-15,23,720.469
LAJ,RSE,R1 - Downtown Reservoir,2012-04-15,24,720.455
LAJ,RSE,R1 - Downtown Reservoir,2012-04-16,1,720.46
LAJ,RSE,R1 - Downtown Reservoir,2012-04-16,2,720.436
LAJ,RSE,R1 - Downtown Reservoir,2012-04-16,3,720.428
LAJ,RSE,R1 - Downtown Reservoir,2012-04-16,4,720.423
LAJ,RSE,R1 - Downtown Reservoir,2012-04-16,5,720.415
LAJ,RSE,R1 - Downtown Reservoir,2012-04-16,6,720.413
LAJ,RSE,R1 - Downtown Reservoir,2012-04-16,7,720.402
LAJ,RSE,R1 - Downtown Reservoir,2012-04-16,8,720.393
LAJ,RSE,R1 - Downtown Reservoir,2012-04-16,9,720.373
LAJ,RSE,R1 - Downtown Reservoir,2012-04-16,10,720.367
LAJ,RSE,R1 - Downtown Reservoir,2012-04-16,11,720.356
LAJ,RSE,R1 - Downtown Reservoir,2012-04-16,12,720.353
LAJ,RSE,R1 - Downtown Reservoir,2012-04-16,13,720.339
LAJ,RSE,R1 - Downtown Reservoir,2012-04-16,14,720.339
LAJ,RSE,R1 - Downtown Reservoir,2012-04-16,15,720.322
LAJ,RSE,R1 - Downtown Reservoir,2012-04-16,16,720.313
LAJ,RSE,R1 - Downtown Reservoir,2012-04-16,17,720.311
LAJ,RSE,R1 - Downtown Reservoir,2012-04-16,18,720.284
LAJ,RSE,R1 - Downtown Reservoir,2012-04-16,19,720.285
LAJ,RSE,R1 - Downtown Reservoir,2012-04-16,20,720.282
LAJ,RSE,R1 - Downtown Reservoir,2012-04-16,21,720.27
LAJ,RSE,R1 - Downtown Reservoir,2012-04-16,22,720.263
LAJ,RSE,R1 - Downtown Reservoir,2012-04-16,23,720.247
LAJ,RSE,R1 - Downtown Reservoir,2012-04-16,24,720.235
LAJ,RSE,R1 - Downtown Reservoir,2012-04-17,1,720.228
LAJ,RSE,R1 - Downtown Reservoir,2012-04-17,2,720.215
LAJ,RSE,R1 - Downtown Reservoir,2012-04-17,3,720.209
LAJ,RSE,R1 - Downtown Reservoir,2012-04-17,4,720.195
LAJ,RSE,R1 - Downtown Reservoir,2012-04-17,5,720.193
LAJ,RSE,R1 - Downtown Reservoir,2012-04-17,6,720.184
LAJ,RSE,R1 - Downtown Reservoir,2012-04-17,7,720.18
LAJ,RSE,R1 - Downtown Reservoir,2012-04-17,8,720.156
LAJ,RSE,R1 - Downtown Reservoir,2012-04-17,9,720.155
LAJ,RSE,R1 - Downtown Reservoir,2012-04-17,10,720.137
LAJ,RSE,R1 - Downtown Reservoir,2012-04-17,11,720.139
LAJ,RSE,R1 - Downtown Reservoir,2012-04-17,12,720.129
LAJ,RSE,R1 - Downtown Reservoir,2012-04-17,13,720.118
LAJ,RSE,R1 - Downtown Reservoir,2012-04-17,14,720.107
LAJ,RSE,R1 - Downtown Reservoir,2012-04-17,15,720.094
LAJ,RSE,R1 - Downtown Reservoir,2012-04-17,16,720.085
LAJ,RSE,R1 - Downtown Reservoir,2012-04-17,17,720.077
LAJ,RSE,R1 - Downtown Reservoir,2012-04-17,18,720.064
LAJ,RSE,R1 - Downtown Reservoir,2012-04-17,19,720.063
LAJ,RSE,R1 - Downtown Reservoir,2012-04-17,20,720.051
LAJ,RSE,R1 - Downtown Reservoir,2012-04-17,21,720.04
LAJ,RSE,R1 - Downtown Reservoir,2012-04-17,22,720.029
LAJ,RSE,R1 - Downtown Reservoir,2012-04-17,23,720.015
LAJ,RSE,R1 - Downtown Reservoir,2012-04-17,24,720.007
LAJ,RSE,R1 - Downtown Reservoir,2012-04-18,1,720.002
LAJ,RSE,R1 - Downtown Reservoir,2012-04-18,2,719.992
LAJ,RSE,R1 - Downtown Reservoir,2012-04-18,3,719.982
LAJ,RSE,R1 - Downtown Reservoir,2012-04-18,4,719.968
LAJ,RSE,R1 - Downtown Reservoir,2012-04-18,5,719.961
LAJ,RSE,R1 - Downtown Reservoir,2012-04-18,6,719.953
LAJ,RSE,R1 - Downtown Reservoir,2012-04-18,7,719.945
LAJ,RSE,R1 - Downtown Reservoir,2012-04-18,8,719.937
LAJ,RSE,R1 - Downtown Reservoir,2012-04-18,9,719.918
LAJ,RSE,R1 - Downtown Reservoir,2012-04-18,10,719.919
LAJ,RSE,R1 - Downtown Reservoir,2012-04-18,11,719.902
LAJ,RSE,R1 - Downtown Reservoir,2012-04-18,12,719.889
LAJ,RSE,R1 - Downtown Reservoir,2012-04-18,13,719.877
LAJ,RSE,R1 - Downtown Reservoir,2012-04-18,14,719.867
LAJ,RSE,R1 - Downtown Reservoir,2012-04-18,15,719.865
LAJ,RSE,R1 - Downtown Reservoir,2012-04-18,16,719.863
LAJ,RSE,R1 - Downtown Reservoir,2012-04-18,17,719.847
LAJ,RSE,R1 - Downtown Reservoir,2012-04-18,18,719.837
LAJ,RSE,R1 - Downtown Reservoir,2012-04-18,19,719.827
LAJ,RSE,R1 - Downtown Reservoir,2012-04-18,20,719.82
LAJ,RSE,R1 - Downtown Reservoir,2012-04-18,21,719.808
LAJ,RSE,R1 - Downtown Reservoir,2012-04-18,22,719.802
LAJ,RSE,R1 - Downtown Reservoir,2012-04-18,23,719.781
LAJ,RSE,R1 - Downtown Reservoir,2012-04-18,24,719.775
LAJ,RSE,R1 - Downtown Reservoir,2012-04-19,1,719.767
LAJ,RSE,R1 - Downtown Reservoir,2012-04-19,2,719.753
LAJ,RSE,R1 - Downtown Reservoir,2012-04-19,3,719.751
LAJ,RSE,R1 - Downtown Reservoir,2012-04-19,4,719.737
LAJ,RSE,R1 - Downtown Reservoir,2012-04-19,5,719.725
LAJ,RSE,R1 - Downtown Reservoir,2012-04-19,6,719.717
LAJ,RSE,R1 - Downtown Reservoir,2012-04-19,7,719.71
LAJ,RSE,R1 - Downtown Reservoir,2012-04-19,8,719.698
LAJ,RSE,R1 - Downtown Reservoir,2012-04-19,9,719.686
LAJ,RSE,R1 - Downtown Reservoir,2012-04-19,10,719.678
LAJ,RSE,R1 - Downtown Reservoir,2012-04-19,11,719.673
LAJ,RSE,R1 - Downtown Reservoir,2012-04-19,12,719.66
LAJ,RSE,R1 - Downtown Reservoir,2012-04-19,13,719.645
LAJ,RSE,R1 - Downtown Reservoir,2012-04-19,14,719.639
LAJ,RSE,R1 - Downtown Reservoir,2012-04-19,15,719.623
LAJ,RSE,R1 - Downtown Reservoir,2012-04-19,16,719.632
LAJ,RSE,R1 - Downtown Reservoir,2012-04-19,17,719.617
LAJ,RSE,R1 - Downtown Reservoir,2012-04-19,18,719.6
LAJ,RSE,R1 - Downtown Reservoir,2012-04-19,19,719.597
LAJ,RSE,R1 - Downtown Reservoir,2012-04-19,20,719.576
LAJ,RSE,R1 - Downtown Reservoir,2012-04-19,21,719.579
LAJ,RSE,R1 - Downtown Reservoir,2012-04-19,22,719.554
LAJ,RSE,R1 - Downtown Reservoir,2012-04-19,23,719.557
LAJ,RSE,R1 - Downtown Reservoir,2012-04-19,24,719.534
LAJ,RSE,R1 - Downtown Reservoir,2012-04-20,1,719.539
LAJ,RSE,R1 - Downtown Reservoir,2012-04-20,2,719.519
LAJ,RSE,R1 - Downtown Reservoir,2012-04-20,3,719.518
LAJ,RSE,R1 - Downtown Reservoir,2012-04-20,4,719.503
LAJ,RSE,R1 - Downtown Reservoir,2012-04-20,5,719.485
LAJ,RSE,R1 - Downtown Reservoir,2012-04-20,6,719.474
LAJ,RSE,R1 - Downtown Reservoir,2012-04-20,7,719.48
LAJ,RSE,R1 - Downtown Reservoir,2012-04-20,8,719.454
LAJ,RSE,R1 - Downtown Reservoir,2012-04-20,9,719.449
LAJ,RSE,R1 - Downtown Reservoir,2012-04-20,10,719.437
LAJ,RSE,R1 - Downtown Reservoir,2012-04-20,11,719.434
LAJ,RSE,R1 - Downtown Reservoir,2012-04-20,12,719.424
LAJ,RSE,R1 - Downtown Reservoir,2012-04-20,13,719.423
LAJ,RSE,R1 - Downtown Reservoir,2012-04-20,14,719.407
LAJ,RSE,R1 - Downtown Reservoir,2012-04-20,15,719.396
LAJ,RSE,R1 - Downtown Reservoir,2012-04-20,16,719.373
