Project Code,Data Type,RES_SEC,Date,Hour,Value
BRR,RSE,R1 - Carpenter Reservoir,2011-07-27,23,647.214
BRR,RSE,R1 - Carpenter Reservoir,2011-07-27,24,647.221
BRR,RSE,R1 - Carpenter Reservoir,2011-07-28,1,647.243
BRR,RSE,R1 - Carpenter Reservoir,2011-07-28,2,647.254
BRR,RSE,R1 - Carpenter Reservoir,2011-07-28,3,647.266
BRR,RSE,R1 - Carpenter Reservoir,2011-07-28,4,647.273
BRR,RSE,R1 - Carpenter Reservoir,2011-07-28,5,647.298
BRR,RSE,R1 - Carpenter Reservoir,2011-07-28,6,647.17
BRR,RSE,R1 - Carpenter Reservoir,2011-07-28,7,647.005
BRR,RSE,R1 - Carpenter Reservoir,2011-07-28,8,646.99
BRR,RSE,R1 - Carpenter Reservoir,2011-07-28,9,647.003
BRR,RSE,R1 - Carpenter Reservoir,2011-07-28,10,646.995
BRR,RSE,R1 - Carpenter Reservoir,2011-07-28,11,646.95
BRR,RSE,R1 - Carpenter Reservoir,2011-07-28,12,646.949
BRR,RSE,R1 - Carpenter Reservoir,2011-07-28,13,646.948
BRR,RSE,R1 - Carpenter Reservoir,2011-07-28,14,646.962
BRR,RSE,R1 - Carpenter Reservoir,2011-07-28,15,646.96
BRR,RSE,R1 - Carpenter Reservoir,2011-07-28,16,646.976
BRR,RSE,R1 - Carpenter Reservoir,2011-07-28,17,646.972
BRR,RSE,R1 - Carpenter Reservoir,2011-07-28,18,646.973
BRR,RSE,R1 - Carpenter Reservoir,2011-07-28,19,646.978
BRR,RSE,R1 - Carpenter Reservoir,2011-07-28,20,646.978
BRR,RSE,R1 - Carpenter Reservoir,2011-07-28,21,646.987
BRR,RSE,R1 - Carpenter Reservoir,2011-07-28,22,647.08
BRR,RSE,R1 - Carpenter Reservoir,2011-07-28,23,647.324
BRR,RSE,R1 - Carpenter Reservoir,2011-07-28,24,647.349
BRR,RSE,R1 - Carpenter Reservoir,2011-07-29,1,647.359
BRR,RSE,R1 - Carpenter Reservoir,2011-07-29,2,647.365
BRR,RSE,R1 - Carpenter Reservoir,2011-07-29,3,647.375
BRR,RSE,R1 - Carpenter Reservoir,2011-07-29,4,647.381
BRR,RSE,R1 - Carpenter Reservoir,2011-07-29,5,647.402
BRR,RSE,R1 - Carpenter Reservoir,2011-07-29,6,647.39
BRR,RSE,R1 - Carpenter Reservoir,2011-07-29,7,647.149
BRR,RSE,R1 - Carpenter Reservoir,2011-07-29,8,647.137
BRR,RSE,R1 - Carpenter Reservoir,2011-07-29,9,647.146
BRR,RSE,R1 - Carpenter Reservoir,2011-07-29,10,647.15
BRR,RSE,R1 - Carpenter Reservoir,2011-07-29,11,647.14
BRR,RSE,R1 - Carpenter Reservoir,2011-07-29,12,647.141
BRR,RSE,R1 - Carpenter Reservoir,2011-07-29,13,647.149
BRR,RSE,R1 - Carpenter Reservoir,2011-07-29,14,647.14
BRR,RSE,R1 - Carpenter Reservoir,2011-07-29,15,647.14
BRR,RSE,R1 - Carpenter Reservoir,2011-07-29,16,647.14
BRR,RSE,R1 - Carpenter Reservoir,2011-07-29,17,647.159
BRR,RSE,R1 - Carpenter Reservoir,2011-07-29,18,647.159
BRR,RSE,R1 - Carpenter Reservoir,2011-07-29,19,647.159
BRR,RSE,R1 - Carpenter Reservoir,2011-07-29,20,647.15
BRR,RSE,R1 - Carpenter Reservoir,2011-07-29,21,647.159
BRR,RSE,R1 - Carpenter Reservoir,2011-07-29,22,647.437
BRR,RSE,R1 - Carpenter Reservoir,2011-07-29,23,647.451
BRR,RSE,R1 - Carpenter Reservoir,2011-07-29,24,647.47
BRR,RSE,R1 - Carpenter Reservoir,2011-07-30,1,647.477
BRR,RSE,R1 - Carpenter Reservoir,2011-07-30,2,647.495
BRR,RSE,R1 - Carpenter Reservoir,2011-07-30,3,647.508
BRR,RSE,R1 - Carpenter Reservoir,2011-07-30,4,647.519
BRR,RSE,R1 - Carpenter Reservoir,2011-07-30,5,647.53
BRR,RSE,R1 - Carpenter Reservoir,2011-07-30,6,647.55
BRR,RSE,R1 - Carpenter Reservoir,2011-07-30,7,647.52
BRR,RSE,R1 - Carpenter Reservoir,2011-07-30,8,647.47
BRR,RSE,R1 - Carpenter Reservoir,2011-07-30,9,647.21
BRR,RSE,R1 - Carpenter Reservoir,2011-07-30,10,647.216
BRR,RSE,R1 - Carpenter Reservoir,2011-07-30,11,647.211
BRR,RSE,R1 - Carpenter Reservoir,2011-07-30,12,647.209
BRR,RSE,R1 - Carpenter Reservoir,2011-07-30,13,647.211
BRR,RSE,R1 - Carpenter Reservoir,2011-07-30,14,647.208
BRR,RSE,R1 - Carpenter Reservoir,2011-07-30,15,647.218
BRR,RSE,R1 - Carpenter Reservoir,2011-07-30,16,647.21
BRR,RSE,R1 - Carpenter Reservoir,2011-07-30,17,647.229
BRR,RSE,R1 - Carpenter Reservoir,2011-07-30,18,647.219
BRR,RSE,R1 - Carpenter Reservoir,2011-07-30,19,647.228
BRR,RSE,R1 - Carpenter Reservoir,2011-07-30,20,647.212
BRR,RSE,R1 - Carpenter Reservoir,2011-07-30,21,647.22
BRR,RSE,R1 - Carpenter Reservoir,2011-07-30,22,647.53
BRR,RSE,R1 - Carpenter Reservoir,2011-07-30,23,647.58
BRR,RSE,R1 - Carpenter Reservoir,2011-07-30,24,647.594
BRR,RSE,R1 - Carpenter Reservoir,2011-07-31,1,647.593
BRR,RSE,R1 - Carpenter Reservoir,2011-07-31,2,647.61
BRR,RSE,R1 - Carpenter Reservoir,2011-07-31,3,647.625
BRR,RSE,R1 - Carpenter Reservoir,2011-07-31,4,647.637
BRR,RSE,R1 - Carpenter Reservoir,2011-07-31,5,647.649
BRR,RSE,R1 - Carpenter Reservoir,2011-07-31,6,647.668
BRR,RSE,R1 - Carpenter Reservoir,2011-07-31,7,647.68
BRR,RSE,R1 - Carpenter Reservoir,2011-07-31,8,647.584
BRR,RSE,R1 - Carpenter Reservoir,2011-07-31,9,647.371
BRR,RSE,R1 - Carpenter Reservoir,2011-07-31,10,647.389
BRR,RSE,R1 - Carpenter Reservoir,2011-07-31,11,647.38
BRR,RSE,R1 - Carpenter Reservoir,2011-07-31,12,647.396
BRR,RSE,R1 - Carpenter Reservoir,2011-07-31,13,647.319
BRR,RSE,R1 - Carpenter Reservoir,2011-07-31,14,647.312
BRR,RSE,R1 - Carpenter Reservoir,2011-07-31,15,647.326
BRR,RSE,R1 - Carpenter Reservoir,2011-07-31,16,647.312
BRR,RSE,R1 - Carpenter Reservoir,2011-07-31,17,647.33
BRR,RSE,R1 - Carpenter Reservoir,2011-07-31,18,647.33
BRR,RSE,R1 - Carpenter Reservoir,2011-07-31,19,647.349
BRR,RSE,R1 - Carpenter Reservoir,2011-07-31,20,647.333
BRR,RSE,R1 - Carpenter Reservoir,2011-07-31,21,647.338
BRR,RSE,R1 - Carpenter Reservoir,2011-07-31,22,647.44
BRR,RSE,R1 - Carpenter Reservoir,2011-07-31,23,647.741
BRR,RSE,R1 - Carpenter Reservoir,2011-07-31,24,647.761
BRR,RSE,R1 - Carpenter Reservoir,2011-08-01,1,647.771
BRR,RSE,R1 - Carpenter Reservoir,2011-08-01,2,647.786
BRR,RSE,R1 - Carpenter Reservoir,2011-08-01,3,647.794
BRR,RSE,R1 - Carpenter Reservoir,2011-08-01,4,647.808
BRR,RSE,R1 - Carpenter Reservoir,2011-08-01,5,647.816
BRR,RSE,R1 - Carpenter Reservoir,2011-08-01,6,647.82
BRR,RSE,R1 - Carpenter Reservoir,2011-08-01,7,647.557
BRR,RSE,R1 - Carpenter Reservoir,2011-08-01,8,647.47
BRR,RSE,R1 - Carpenter Reservoir,2011-08-01,9,647.438
BRR,RSE,R1 - Carpenter Reservoir,2011-08-01,10,647.438
BRR,RSE,R1 - Carpenter Reservoir,2011-08-01,11,647.449
BRR,RSE,R1 - Carpenter Reservoir,2011-08-01,12,647.45
BRR,RSE,R1 - Carpenter Reservoir,2011-08-01,13,647.449
BRR,RSE,R1 - Carpenter Reservoir,2011-08-01,14,647.432
BRR,RSE,R1 - Carpenter Reservoir,2011-08-01,15,647.445
BRR,RSE,R1 - Carpenter Reservoir,2011-08-01,16,647.435
BRR,RSE,R1 - Carpenter Reservoir,2011-08-01,17,647.436
BRR,RSE,R1 - Carpenter Reservoir,2011-08-01,18,647.44
BRR,RSE,R1 - Carpenter Reservoir,2011-08-01,19,647.439
BRR,RSE,R1 - Carpenter Reservoir,2011-08-01,20,647.44
BRR,RSE,R1 - Carpenter Reservoir,2011-08-01,21,647.431
BRR,RSE,R1 - Carpenter Reservoir,2011-08-01,22,647.437
BRR,RSE,R1 - Carpenter Reservoir,2011-08-01,23,647.72
BRR,RSE,R1 - Carpenter Reservoir,2011-08-01,24,647.849
BRR,RSE,R1 - Carpenter Reservoir,2011-08-02,1,647.864
BRR,RSE,R1 - Carpenter Reservoir,2011-08-02,2,647.862
BRR,RSE,R1 - Carpenter Reservoir,2011-08-02,3,647.88
BRR,RSE,R1 - Carpenter Reservoir,2011-08-02,4,647.882
BRR,RSE,R1 - Carpenter Reservoir,2011-08-02,5,647.902
BRR,RSE,R1 - Carpenter Reservoir,2011-08-02,6,647.85
BRR,RSE,R1 - Carpenter Reservoir,2011-08-02,7,647.637
BRR,RSE,R1 - Carpenter Reservoir,2011-08-02,8,647.63
BRR,RSE,R1 - Carpenter Reservoir,2011-08-02,9,647.64
BRR,RSE,R1 - Carpenter Reservoir,2011-08-02,10,647.639
BRR,RSE,R1 - Carpenter Reservoir,2011-08-02,11,647.64
BRR,RSE,R1 - Carpenter Reservoir,2011-08-02,12,647.627
BRR,RSE,R1 - Carpenter Reservoir,2011-08-02,13,647.622
BRR,RSE,R1 - Carpenter Reservoir,2011-08-02,14,647.627
BRR,RSE,R1 - Carpenter Reservoir,2011-08-02,15,647.62
BRR,RSE,R1 - Carpenter Reservoir,2011-08-02,16,647.624
BRR,RSE,R1 - Carpenter Reservoir,2011-08-02,17,647.552
BRR,RSE,R1 - Carpenter Reservoir,2011-08-02,18,647.548
BRR,RSE,R1 - Carpenter Reservoir,2011-08-02,19,647.62
BRR,RSE,R1 - Carpenter Reservoir,2011-08-02,20,647.725
BRR,RSE,R1 - Carpenter Reservoir,2011-08-02,21,647.735
BRR,RSE,R1 - Carpenter Reservoir,2011-08-02,22,647.72
BRR,RSE,R1 - Carpenter Reservoir,2011-08-02,23,647.733
BRR,RSE,R1 - Carpenter Reservoir,2011-08-02,24,647.83
BRR,RSE,R1 - Carpenter Reservoir,2011-08-03,1,647.939
BRR,RSE,R1 - Carpenter Reservoir,2011-08-03,2,647.944
BRR,RSE,R1 - Carpenter Reservoir,2011-08-03,3,647.958
BRR,RSE,R1 - Carpenter Reservoir,2011-08-03,4,647.96
BRR,RSE,R1 - Carpenter Reservoir,2011-08-03,5,647.97
BRR,RSE,R1 - Carpenter Reservoir,2011-08-03,6,647.95
BRR,RSE,R1 - Carpenter Reservoir,2011-08-03,7,647.597
BRR,RSE,R1 - Carpenter Reservoir,2011-08-03,8,647.598
BRR,RSE,R1 - Carpenter Reservoir,2011-08-03,9,647.73
BRR,RSE,R1 - Carpenter Reservoir,2011-08-03,10,647.593
BRR,RSE,R1 - Carpenter Reservoir,2011-08-03,11,647.592
BRR,RSE,R1 - Carpenter Reservoir,2011-08-03,12,647.593
BRR,RSE,R1 - Carpenter Reservoir,2011-08-03,13,647.59
BRR,RSE,R1 - Carpenter Reservoir,2011-08-03,14,647.587
BRR,RSE,R1 - Carpenter Reservoir,2011-08-03,15,647.583
BRR,RSE,R1 - Carpenter Reservoir,2011-08-03,16,647.591
BRR,RSE,R1 - Carpenter Reservoir,2011-08-03,17,647.594
BRR,RSE,R1 - Carpenter Reservoir,2011-08-03,18,647.595
BRR,RSE,R1 - Carpenter Reservoir,2011-08-03,19,647.581
BRR,RSE,R1 - Carpenter Reservoir,2011-08-03,20,647.562
BRR,RSE,R1 - Carpenter Reservoir,2011-08-03,21,647.568
BRR,RSE,R1 - Carpenter Reservoir,2011-08-03,22,647.562
BRR,RSE,R1 - Carpenter Reservoir,2011-08-03,23,647.81
BRR,RSE,R1 - Carpenter Reservoir,2011-08-03,24,647.987
BRR,RSE,R1 - Carpenter Reservoir,2011-08-04,1,647.989
BRR,RSE,R1 - Carpenter Reservoir,2011-08-04,2,648
BRR,RSE,R1 - Carpenter Reservoir,2011-08-04,3,648.014
BRR,RSE,R1 - Carpenter Reservoir,2011-08-04,4,648.02
BRR,RSE,R1 - Carpenter Reservoir,2011-08-04,5,648.026
BRR,RSE,R1 - Carpenter Reservoir,2011-08-04,6,648.037
BRR,RSE,R1 - Carpenter Reservoir,2011-08-04,7,647.87
BRR,RSE,R1 - Carpenter Reservoir,2011-08-04,8,647.665
BRR,RSE,R1 - Carpenter Reservoir,2011-08-04,9,647.665
BRR,RSE,R1 - Carpenter Reservoir,2011-08-04,10,647.656
BRR,RSE,R1 - Carpenter Reservoir,2011-08-04,11,647.655
BRR,RSE,R1 - Carpenter Reservoir,2011-08-04,12,647.67
BRR,RSE,R1 - Carpenter Reservoir,2011-08-04,13,647.653
BRR,RSE,R1 - Carpenter Reservoir,2011-08-04,14,647.664
BRR,RSE,R1 - Carpenter Reservoir,2011-08-04,15,647.653
BRR,RSE,R1 - Carpenter Reservoir,2011-08-04,16,647.662
BRR,RSE,R1 - Carpenter Reservoir,2011-08-04,17,647.735
BRR,RSE,R1 - Carpenter Reservoir,2011-08-04,18,647.744
BRR,RSE,R1 - Carpenter Reservoir,2011-08-04,19,647.739
BRR,RSE,R1 - Carpenter Reservoir,2011-08-04,20,647.652
BRR,RSE,R1 - Carpenter Reservoir,2011-08-04,21,647.655
BRR,RSE,R1 - Carpenter Reservoir,2011-08-04,22,647.643
BRR,RSE,R1 - Carpenter Reservoir,2011-08-04,23,647.654
BRR,RSE,R1 - Carpenter Reservoir,2011-08-04,24,647.98
BRR,RSE,R1 - Carpenter Reservoir,2011-08-05,1,648.055
BRR,RSE,R1 - Carpenter Reservoir,2011-08-05,2,648.072
BRR,RSE,R1 - Carpenter Reservoir,2011-08-05,3,648.082
BRR,RSE,R1 - Carpenter Reservoir,2011-08-05,4,648.092
BRR,RSE,R1 - Carpenter Reservoir,2011-08-05,5,648.1
BRR,RSE,R1 - Carpenter Reservoir,2011-08-05,6,648.036
BRR,RSE,R1 - Carpenter Reservoir,2011-08-05,7,647.803
BRR,RSE,R1 - Carpenter Reservoir,2011-08-05,8,647.807
BRR,RSE,R1 - Carpenter Reservoir,2011-08-05,9,647.809
BRR,RSE,R1 - Carpenter Reservoir,2011-08-05,10,647.77
BRR,RSE,R1 - Carpenter Reservoir,2011-08-05,11,647.77
BRR,RSE,R1 - Carpenter Reservoir,2011-08-05,12,647.77
BRR,RSE,R1 - Carpenter Reservoir,2011-08-05,13,647.77
BRR,RSE,R1 - Carpenter Reservoir,2011-08-05,14,647.77
BRR,RSE,R1 - Carpenter Reservoir,2011-08-05,15,647.77
BRR,RSE,R1 - Carpenter Reservoir,2011-08-05,16,647.779
BRR,RSE,R1 - Carpenter Reservoir,2011-08-05,17,647.762
BRR,RSE,R1 - Carpenter Reservoir,2011-08-05,18,647.779
BRR,RSE,R1 - Carpenter Reservoir,2011-08-05,19,647.761
BRR,RSE,R1 - Carpenter Reservoir,2011-08-05,20,647.77
BRR,RSE,R1 - Carpenter Reservoir,2011-08-05,21,647.77
BRR,RSE,R1 - Carpenter Reservoir,2011-08-05,22,647.77
BRR,RSE,R1 - Carpenter Reservoir,2011-08-05,23,647.776
BRR,RSE,R1 - Carpenter Reservoir,2011-08-05,24,647.83
BRR,RSE,R1 - Carpenter Reservoir,2011-08-06,1,648
BRR,RSE,R1 - Carpenter Reservoir,2011-08-06,2,648.076
BRR,RSE,R1 - Carpenter Reservoir,2011-08-06,3,648.066
BRR,RSE,R1 - Carpenter Reservoir,2011-08-06,4,648.089
BRR,RSE,R1 - Carpenter Reservoir,2011-08-06,5,648.152
BRR,RSE,R1 - Carpenter Reservoir,2011-08-06,6,648.172
BRR,RSE,R1 - Carpenter Reservoir,2011-08-06,7,648.183
BRR,RSE,R1 - Carpenter Reservoir,2011-08-06,8,648.19
BRR,RSE,R1 - Carpenter Reservoir,2011-08-06,9,647.81
BRR,RSE,R1 - Carpenter Reservoir,2011-08-06,10,647.807
BRR,RSE,R1 - Carpenter Reservoir,2011-08-06,11,647.803
BRR,RSE,R1 - Carpenter Reservoir,2011-08-06,12,647.815
BRR,RSE,R1 - Carpenter Reservoir,2011-08-06,13,647.825
BRR,RSE,R1 - Carpenter Reservoir,2011-08-06,14,647.817
BRR,RSE,R1 - Carpenter Reservoir,2011-08-06,15,647.824
BRR,RSE,R1 - Carpenter Reservoir,2011-08-06,16,647.882
BRR,RSE,R1 - Carpenter Reservoir,2011-08-06,17,647.882
BRR,RSE,R1 - Carpenter Reservoir,2011-08-06,18,647.872
BRR,RSE,R1 - Carpenter Reservoir,2011-08-06,19,647.883
BRR,RSE,R1 - Carpenter Reservoir,2011-08-06,20,647.872
BRR,RSE,R1 - Carpenter Reservoir,2011-08-06,21,647.835
BRR,RSE,R1 - Carpenter Reservoir,2011-08-06,22,647.805
BRR,RSE,R1 - Carpenter Reservoir,2011-08-06,23,647.809
BRR,RSE,R1 - Carpenter Reservoir,2011-08-06,24,647.808
BRR,RSE,R1 - Carpenter Reservoir,2011-08-07,1,647.89
BRR,RSE,R1 - Carpenter Reservoir,2011-08-07,2,648.156
BRR,RSE,R1 - Carpenter Reservoir,2011-08-07,3,648.161
BRR,RSE,R1 - Carpenter Reservoir,2011-08-07,4,648.166
BRR,RSE,R1 - Carpenter Reservoir,2011-08-07,5,648.175
BRR,RSE,R1 - Carpenter Reservoir,2011-08-07,6,648.184
BRR,RSE,R1 - Carpenter Reservoir,2011-08-07,7,648.197
BRR,RSE,R1 - Carpenter Reservoir,2011-08-07,8,648.2
BRR,RSE,R1 - Carpenter Reservoir,2011-08-07,9,648.103
BRR,RSE,R1 - Carpenter Reservoir,2011-08-07,10,647.91
BRR,RSE,R1 - Carpenter Reservoir,2011-08-07,11,647.902
BRR,RSE,R1 - Carpenter Reservoir,2011-08-07,12,647.905
BRR,RSE,R1 - Carpenter Reservoir,2011-08-07,13,647.905
BRR,RSE,R1 - Carpenter Reservoir,2011-08-07,14,647.907
BRR,RSE,R1 - Carpenter Reservoir,2011-08-07,15,647.905
BRR,RSE,R1 - Carpenter Reservoir,2011-08-07,16,647.902
BRR,RSE,R1 - Carpenter Reservoir,2011-08-07,17,647.903
BRR,RSE,R1 - Carpenter Reservoir,2011-08-07,18,647.909
BRR,RSE,R1 - Carpenter Reservoir,2011-08-07,19,647.905
BRR,RSE,R1 - Carpenter Reservoir,2011-08-07,20,647.91
BRR,RSE,R1 - Carpenter Reservoir,2011-08-07,21,647.9
BRR,RSE,R1 - Carpenter Reservoir,2011-08-07,22,647.909
BRR,RSE,R1 - Carpenter Reservoir,2011-08-07,23,648
BRR,RSE,R1 - Carpenter Reservoir,2011-08-07,24,648.262
BRR,RSE,R1 - Carpenter Reservoir,2011-08-08,1,648.275
BRR,RSE,R1 - Carpenter Reservoir,2011-08-08,2,648.285
BRR,RSE,R1 - Carpenter Reservoir,2011-08-08,3,648.3
BRR,RSE,R1 - Carpenter Reservoir,2011-08-08,4,648.3
BRR,RSE,R1 - Carpenter Reservoir,2011-08-08,5,648.32
BRR,RSE,R1 - Carpenter Reservoir,2011-08-08,6,648.322
BRR,RSE,R1 - Carpenter Reservoir,2011-08-08,7,648.22
BRR,RSE,R1 - Carpenter Reservoir,2011-08-08,8,647.952
BRR,RSE,R1 - Carpenter Reservoir,2011-08-08,9,647.951
BRR,RSE,R1 - Carpenter Reservoir,2011-08-08,10,647.959
BRR,RSE,R1 - Carpenter Reservoir,2011-08-08,11,647.95
BRR,RSE,R1 - Carpenter Reservoir,2011-08-08,12,647.95
BRR,RSE,R1 - Carpenter Reservoir,2011-08-08,13,647.95
BRR,RSE,R1 - Carpenter Reservoir,2011-08-08,14,647.95
BRR,RSE,R1 - Carpenter Reservoir,2011-08-08,15,647.931
BRR,RSE,R1 - Carpenter Reservoir,2011-08-08,16,647.945
BRR,RSE,R1 - Carpenter Reservoir,2011-08-08,17,647.94
BRR,RSE,R1 - Carpenter Reservoir,2011-08-08,18,647.944
BRR,RSE,R1 - Carpenter Reservoir,2011-08-08,19,647.946
BRR,RSE,R1 - Carpenter Reservoir,2011-08-08,20,647.948
BRR,RSE,R1 - Carpenter Reservoir,2011-08-08,21,647.946
BRR,RSE,R1 - Carpenter Reservoir,2011-08-08,22,647.943
BRR,RSE,R1 - Carpenter Reservoir,2011-08-08,23,648.29
BRR,RSE,R1 - Carpenter Reservoir,2011-08-08,24,648.323
BRR,RSE,R1 - Carpenter Reservoir,2011-08-09,1,648.343
BRR,RSE,R1 - Carpenter Reservoir,2011-08-09,2,648.349
BRR,RSE,R1 - Carpenter Reservoir,2011-08-09,3,648.37
BRR,RSE,R1 - Carpenter Reservoir,2011-08-09,4,648.37
BRR,RSE,R1 - Carpenter Reservoir,2011-08-09,5,648.39
BRR,RSE,R1 - Carpenter Reservoir,2011-08-09,6,648.22
BRR,RSE,R1 - Carpenter Reservoir,2011-08-09,7,648.025
BRR,RSE,R1 - Carpenter Reservoir,2011-08-09,8,647.998
BRR,RSE,R1 - Carpenter Reservoir,2011-08-09,9,648.017
BRR,RSE,R1 - Carpenter Reservoir,2011-08-09,10,648.005
BRR,RSE,R1 - Carpenter Reservoir,2011-08-09,11,648.007
BRR,RSE,R1 - Carpenter Reservoir,2011-08-09,12,647.993
BRR,RSE,R1 - Carpenter Reservoir,2011-08-09,13,648.002
BRR,RSE,R1 - Carpenter Reservoir,2011-08-09,14,648
BRR,RSE,R1 - Carpenter Reservoir,2011-08-09,15,647.998
BRR,RSE,R1 - Carpenter Reservoir,2011-08-09,16,647.99
BRR,RSE,R1 - Carpenter Reservoir,2011-08-09,17,647.99
BRR,RSE,R1 - Carpenter Reservoir,2011-08-09,18,648.006
BRR,RSE,R1 - Carpenter Reservoir,2011-08-09,19,647.991
BRR,RSE,R1 - Carpenter Reservoir,2011-08-09,20,648.005
BRR,RSE,R1 - Carpenter Reservoir,2011-08-09,21,647.99
BRR,RSE,R1 - Carpenter Reservoir,2011-08-09,22,647.999
BRR,RSE,R1 - Carpenter Reservoir,2011-08-09,23,648.38
BRR,RSE,R1 - Carpenter Reservoir,2011-08-09,24,648.391
BRR,RSE,R1 - Carpenter Reservoir,2011-08-10,1,648.41
BRR,RSE,R1 - Carpenter Reservoir,2011-08-10,2,648.417
BRR,RSE,R1 - Carpenter Reservoir,2011-08-10,3,648.431
BRR,RSE,R1 - Carpenter Reservoir,2011-08-10,4,648.441
BRR,RSE,R1 - Carpenter Reservoir,2011-08-10,5,648.456
BRR,RSE,R1 - Carpenter Reservoir,2011-08-10,6,648.46
BRR,RSE,R1 - Carpenter Reservoir,2011-08-10,7,648.284
BRR,RSE,R1 - Carpenter Reservoir,2011-08-10,8,648.309
BRR,RSE,R1 - Carpenter Reservoir,2011-08-10,9,648.068
BRR,RSE,R1 - Carpenter Reservoir,2011-08-10,10,648.067
BRR,RSE,R1 - Carpenter Reservoir,2011-08-10,11,648.057
BRR,RSE,R1 - Carpenter Reservoir,2011-08-10,12,648.052
BRR,RSE,R1 - Carpenter Reservoir,2011-08-10,13,648.053
BRR,RSE,R1 - Carpenter Reservoir,2011-08-10,14,648.052
BRR,RSE,R1 - Carpenter Reservoir,2011-08-10,15,648.056
BRR,RSE,R1 - Carpenter Reservoir,2011-08-10,16,648.074
BRR,RSE,R1 - Carpenter Reservoir,2011-08-10,17,648.051
BRR,RSE,R1 - Carpenter Reservoir,2011-08-10,18,648.07
BRR,RSE,R1 - Carpenter Reservoir,2011-08-10,19,648.067
BRR,RSE,R1 - Carpenter Reservoir,2011-08-10,20,648.068
BRR,RSE,R1 - Carpenter Reservoir,2011-08-10,21,648.04
BRR,RSE,R1 - Carpenter Reservoir,2011-08-10,22,648.44
BRR,RSE,R1 - Carpenter Reservoir,2011-08-10,23,648.462
BRR,RSE,R1 - Carpenter Reservoir,2011-08-10,24,648.507
BRR,RSE,R1 - Carpenter Reservoir,2011-08-11,1,648.497
BRR,RSE,R1 - Carpenter Reservoir,2011-08-11,2,648.523
BRR,RSE,R1 - Carpenter Reservoir,2011-08-11,3,648.522
BRR,RSE,R1 - Carpenter Reservoir,2011-08-11,4,648.54
BRR,RSE,R1 - Carpenter Reservoir,2011-08-11,5,648.554
BRR,RSE,R1 - Carpenter Reservoir,2011-08-11,6,648.53
BRR,RSE,R1 - Carpenter Reservoir,2011-08-11,7,648.21
BRR,RSE,R1 - Carpenter Reservoir,2011-08-11,8,648.16
BRR,RSE,R1 - Carpenter Reservoir,2011-08-11,9,648.165
BRR,RSE,R1 - Carpenter Reservoir,2011-08-11,10,648.159
BRR,RSE,R1 - Carpenter Reservoir,2011-08-11,11,648.165
BRR,RSE,R1 - Carpenter Reservoir,2011-08-11,12,648.164
BRR,RSE,R1 - Carpenter Reservoir,2011-08-11,13,648.166
BRR,RSE,R1 - Carpenter Reservoir,2011-08-11,14,648.152
BRR,RSE,R1 - Carpenter Reservoir,2011-08-11,15,648.153
BRR,RSE,R1 - Carpenter Reservoir,2011-08-11,16,648.153
BRR,RSE,R1 - Carpenter Reservoir,2011-08-11,17,648.157
BRR,RSE,R1 - Carpenter Reservoir,2011-08-11,18,648.15
BRR,RSE,R1 - Carpenter Reservoir,2011-08-11,19,648.155
BRR,RSE,R1 - Carpenter Reservoir,2011-08-11,20,648.158
BRR,RSE,R1 - Carpenter Reservoir,2011-08-11,21,648.159
BRR,RSE,R1 - Carpenter Reservoir,2011-08-11,22,648.168
BRR,RSE,R1 - Carpenter Reservoir,2011-08-11,23,648.151
BRR,RSE,R1 - Carpenter Reservoir,2011-08-11,24,648.159
BRR,RSE,R1 - Carpenter Reservoir,2011-08-12,1,648.56
BRR,RSE,R1 - Carpenter Reservoir,2011-08-12,2,648.587
BRR,RSE,R1 - Carpenter Reservoir,2011-08-12,3,648.595
BRR,RSE,R1 - Carpenter Reservoir,2011-08-12,4,648.607
BRR,RSE,R1 - Carpenter Reservoir,2011-08-12,5,648.62
BRR,RSE,R1 - Carpenter Reservoir,2011-08-12,6,648.573
BRR,RSE,R1 - Carpenter Reservoir,2011-08-12,7,648.312
BRR,RSE,R1 - Carpenter Reservoir,2011-08-12,8,648.303
BRR,RSE,R1 - Carpenter Reservoir,2011-08-12,9,648.31
BRR,RSE,R1 - Carpenter Reservoir,2011-08-12,10,648.307
BRR,RSE,R1 - Carpenter Reservoir,2011-08-12,11,648.302
BRR,RSE,R1 - Carpenter Reservoir,2011-08-12,12,648.301
BRR,RSE,R1 - Carpenter Reservoir,2011-08-12,13,648.308
BRR,RSE,R1 - Carpenter Reservoir,2011-08-12,14,648.3
BRR,RSE,R1 - Carpenter Reservoir,2011-08-12,15,648.307
BRR,RSE,R1 - Carpenter Reservoir,2011-08-12,16,648.304
BRR,RSE,R1 - Carpenter Reservoir,2011-08-12,17,648.302
BRR,RSE,R1 - Carpenter Reservoir,2011-08-12,18,648.306
BRR,RSE,R1 - Carpenter Reservoir,2011-08-12,19,648.302
BRR,RSE,R1 - Carpenter Reservoir,2011-08-12,20,648.302
BRR,RSE,R1 - Carpenter Reservoir,2011-08-12,21,648.305
BRR,RSE,R1 - Carpenter Reservoir,2011-08-12,22,648.305
BRR,RSE,R1 - Carpenter Reservoir,2011-08-12,23,648.309
BRR,RSE,R1 - Carpenter Reservoir,2011-08-12,24,648.309
BRR,RSE,R1 - Carpenter Reservoir,2011-08-13,1,648.51
BRR,RSE,R1 - Carpenter Reservoir,2011-08-13,2,648.577
